Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Ambika,2021-05-17 05:14:01,00:00:11,Autoplayed: user action: None; ,Endless Love_hook_04_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:11,00:00:11,IN (India)
Ambika,2021-05-17 04:41:16,00:08:09,,Friends from College: Season 1: Connecticut House (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:27:05,00:27:05,IN (India)
Ambika,2021-05-17 04:26:19,00:08:17,,Friends from College: Season 1: Welcome to New York (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:29:29,00:29:29,IN (India)
Ambika,2021-05-17 04:25:15,00:00:07,Autoplayed: user action: None; ,Endless Love_hook_04_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,Not latest view,IN (India)
Ambika,2021-05-17 04:05:37,00:14:12,,Friends from College: Season 1: Welcome to New York (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:16:02,Not latest view,IN (India)
Ambika,2021-05-17 04:05:25,00:00:10,Autoplayed: user action: None; ,Friends from College: Season 2 (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:11,00:00:11,IN (India)
Ambika,2021-05-17 04:05:13,00:00:04,Autoplayed: user action: None; ,Jane the Virgin: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,Not latest view,IN (India)
Ambika,2021-05-17 04:05:03,00:00:03,Autoplayed: user action: User_Interaction; ,Jane The Virgin: Season 1: Chapter One: Pilot (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:29,Not latest view,IN (India)
Ambika,2021-05-16 10:15:06,00:27:38,,Alma Matters: Inside the IIT Dream: Young's Modulus (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:52:49,00:52:49,IN (India)
Ambika,2021-05-16 09:30:51,00:42:37,,Alma Matters: Inside the IIT Dream: Escape Velocity (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:47:46,00:47:46,IN (India)
Ambika,2021-05-16 08:49:08,00:37:34,,Alma Matters: Inside the IIT Dream: Independent Variables (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:43:04,00:43:04,IN (India)
Ambika,2021-05-16 08:48:08,00:00:02,,Jane The Virgin: Season 1: Chapter One: Pilot (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:26,Not latest view,IN (India)
Ambika,2021-05-15 14:36:42,00:33:49,,Little,,Netflix Chrome MAC (Cadmium) HTML 5,01:46:21,01:46:21,IN (India)
Ambika,2021-05-15 14:36:33,00:00:04,Autoplayed: user action: None; ,Little_hook_01_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,00:00:04,IN (India)
Ambika,2021-05-15 14:36:23,00:00:05,Autoplayed: user action: None; ,Season 1 Trailer: Halston,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,00:00:05,IN (India)
Ambika,2021-05-15 14:35:53,00:00:27,,Halston: Season 1: Becoming Halston (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:27,00:00:27,IN (India)
Ambika,2021-05-15 14:34:48,00:00:21,Autoplayed: user action: None; ,Season 1 Trailer: Halston,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:21,Not latest view,IN (India)
Ambika,2021-05-15 14:34:30,00:00:03,Autoplayed: user action: User_Interaction; ,Jane The Virgin: Season 1: Chapter One: Pilot (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:24,Not latest view,IN (India)
Ambika,2021-05-15 08:40:02,00:16:03,,Bridgerton: Season 1: After the Rain (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,01:09:23,01:09:23,IN (India)
Ambika,2021-05-15 08:18:39,00:20:57,,Bridgerton: Season 1: Oceans Apart (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:57:36,00:57:36,IN (India)
Ambika,2021-05-15 07:16:53,00:45:57,,Bridgerton: Season 1: Swish (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:54:04,00:54:04,IN (India)
Ambika,2021-05-15 07:16:24,00:00:08,Autoplayed: user action: User_Interaction; ,Jane The Virgin: Season 1: Chapter One: Pilot (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:21,Not latest view,IN (India)
Ambika,2021-05-14 20:37:57,00:00:02,,Bridgerton: Season 1: Swish (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:22,Not latest view,IN (India)
Ambika,2021-05-14 20:17:23,00:20:21,,Bridgerton: Season 1: The Duke and I (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:57:57,00:57:57,IN (India)
Ambika,2021-05-14 19:54:16,00:22:49,,Bridgerton: Season 1: An Affair of Honor (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:57:51,00:57:51,IN (India)
Ambika,2021-05-14 19:29:43,00:23:35,,Bridgerton: Season 1: Art of the Swoon (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:53:43,00:53:43,IN (India)
Ambika,2021-05-14 16:48:28,00:09:50,,Bridgerton: Season 1: Art of the Swoon (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:16:36,Not latest view,IN (India)
Ambika,2021-05-14 16:23:51,00:23:42,,Bridgerton: Season 1: Shock and Delight (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:58:19,00:58:19,IN (India)
Ambika,2021-05-14 07:43:50,00:00:08,Autoplayed: user action: None; ,Greenleaf (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:09,00:00:09,IN (India)
Ambika,2021-05-14 07:43:43,00:00:04,Autoplayed: user action: None; ,Elite: Season 3_BREAKOUT-TALENT_SIZZLE_ESTER_EXPOSITO,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,00:00:04,IN (India)
Ambika,2021-05-14 07:43:07,00:00:32,Autoplayed: user action: None; ,Alexa & Katie: Season 1_ShortPreview_NoStacks,PREVIEW,Netflix Chrome MAC (Cadmium) HTML 5,00:00:32,00:00:32,IN (India)
Ambika,2021-05-14 07:42:13,00:00:24,Autoplayed: user action: None; ,After We Collided_hook_04_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:24,00:00:24,IN (India)
Ambika,2021-05-14 07:42:01,00:00:01,Autoplayed: user action: User_Interaction; ,Jane The Virgin: Season 1: Chapter One: Pilot (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:13,Not latest view,IN (India)
Ambika,2021-05-13 19:14:52,00:00:05,Autoplayed: user action: None; ,Friends with Money_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,00:00:05,IN (India)
Ambika,2021-05-13 15:46:56,00:19:31,,Bridgerton: Season 1: Shock and Delight (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:49,Not latest view,IN (India)
Ambika,2021-05-13 15:02:13,00:43:35,,Bridgerton: Season 1: Diamond of the First Water (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:54:32,00:54:32,IN (India)
Ambika,2021-05-13 15:01:32,00:00:04,Autoplayed: user action: None; ,Cable Girls (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,00:00:05,IN (India)
Ambika,2021-05-13 15:00:47,00:00:05,Autoplayed: user action: None; ,Some Assembly Required (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,00:00:05,IN (India)
Ambika,2021-05-13 15:00:36,00:00:08,Autoplayed: user action: None; ,Best.Worst.Weekend.Ever.: Season 1 (CHARACTER POD),PROMOTIONAL,Netflix Chrome MAC (Cadmium) HTML 5,00:00:08,00:00:08,IN (India)
Ambika,2021-05-13 15:00:11,00:00:17,Autoplayed: user action: None; ,Season 1 Trailer: Get Even,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:17,00:00:17,IN (India)
Ambika,2021-05-13 10:37:35,00:00:13,Autoplayed: user action: None; ,Free Rein: Season 1 (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:13,00:00:13,IN (India)
Ambika,2021-05-13 10:14:40,00:22:32,,Zero Chill: Season 1: Blade Star (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:32:05,00:32:05,IN (India)
Ambika,2021-05-13 09:44:53,00:16:33,,Zero Chill: Season 1: This Is Happening (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:26:01,00:26:01,IN (India)
Ambika,2021-05-13 09:31:40,00:12:57,,Zero Chill: Season 1: Guilt Trip (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:26:43,00:26:43,IN (India)
Ambika,2021-05-13 09:16:47,00:13:00,,Zero Chill: Season 1: Triple Threat (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:24:33,00:24:33,IN (India)
Ambika,2021-05-13 09:02:16,00:14:10,,Zero Chill: Season 1: Head Rush (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:25:10,00:25:10,IN (India)
Ambika,2021-05-13 08:44:15,00:17:45,,Zero Chill: Season 1: We Do Our Talking on the Ice (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:28:01,00:28:01,IN (India)
Ambika,2021-05-13 08:25:31,00:16:32,,Zero Chill: Season 1: Ice Breaker (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:24:20,00:24:20,IN (India)
Ambika,2021-05-13 08:00:59,00:17:55,,Zero Chill: Season 1: Sucker Punch (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:29:31,00:29:31,IN (India)
Ambika,2021-05-13 07:41:03,00:19:44,,Zero Chill: Season 1: Secret Skater (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:26:42,00:26:42,IN (India)
Ambika,2021-05-13 07:21:43,00:18:15,,Zero Chill: Season 1: Come and Take It from Me (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:31:56,00:31:56,IN (India)
Ambika,2021-05-13 07:21:20,00:00:21,Autoplayed: user action: None; ,Season 1 Portrait Product Preview: Zero Chill,PREVIEW,Netflix Chrome MAC (Cadmium) HTML 5,00:00:21,00:00:21,IN (India)
Ambika,2021-05-13 07:21:09,00:00:04,Autoplayed: user action: None; ,Season 1 Portrait Product Preview: The Baby-Sitters Club,PREVIEW,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,00:00:04,IN (India)
Ambika,2021-05-13 07:20:24,00:00:28,Autoplayed: user action: None; ,Season 1 Trailer: Get Even,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:28,Not latest view,IN (India)
Ambika,2021-05-13 07:20:04,00:00:07,Autoplayed: user action: None; ,Instant Family_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,IN (India)
Ambika,2021-05-13 07:19:48,00:00:02,Autoplayed: user action: User_Interaction; ,Into the Beat,,Netflix Chrome MAC (Cadmium) HTML 5,01:36:45,01:36:45,IN (India)
Ambika,2021-05-13 06:18:29,00:17:10,,Outer Banks: Season 1: Pilot (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:29:20,00:29:20,IN (India)
Ambika,2021-05-13 06:18:15,00:00:12,Autoplayed: user action: None; ,Outer Banks_BREAKOUT-TALENT_SIZZLE_MADDIE_CLINE,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,00:00:12,IN (India)
Ambika,2021-05-13 06:18:03,00:00:02,Autoplayed: user action: User_Interaction; ,Jane The Virgin: Season 1: Chapter One: Pilot (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:12,Not latest view,IN (India)
Ambika,2021-05-12 17:48:19,00:00:11,Autoplayed: user action: None; ,GO! Vive a tu manera: Season 1_CLIP_MUSIC_2,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:11,00:00:11,IN (India)
Ambika,2021-05-12 16:57:43,00:47:35,,Into the Beat,,Netflix Chrome MAC (Cadmium) HTML 5,01:36:43,Not latest view,IN (India)
Ambika,2021-05-12 16:57:17,00:00:24,Autoplayed: user action: None; ,Into the Beat_hook_02_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:24,00:00:24,IN (India)
Ambika,2021-05-12 16:57:02,00:00:07,Autoplayed: user action: None; ,Some Assembly Required (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,Not latest view,IN (India)
Ambika,2021-05-12 16:56:05,00:00:14,Autoplayed: user action: None; ,GO! Vive a tu manera: Season 1_CLIP_MUSIC_2,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:14,Not latest view,IN (India)
Ambika,2021-05-12 16:55:21,00:00:35,Autoplayed: user action: None; ,Little_hook_01_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:35,Not latest view,IN (India)
Ambika,2021-05-12 16:55:11,00:00:02,Autoplayed: user action: User_Interaction; ,Jane The Virgin: Season 1: Chapter One: Pilot (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:10,Not latest view,IN (India)
Ambika,2021-05-11 16:06:36,00:00:03,,The Baby-Sitters Club: Season 1: Dawn and the Impossible Three (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:09,00:00:09,IN (India)
Ambika,2021-05-11 15:35:58,00:14:41,,The Baby-Sitters Club: Season 1: Mary Anne Saves the Day (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:23:22,00:23:22,IN (India)
Ambika,2021-05-11 15:22:01,00:13:45,,The Baby-Sitters Club: Season 1: The Truth About Stacey (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:52,00:22:52,IN (India)
Ambika,2021-05-11 15:04:55,00:15:42,,The Baby-Sitters Club: Season 1: Claudia and the Phantom Phone Calls (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:46,00:22:46,IN (India)
Ambika,2021-05-11 14:42:53,00:21:39,,The Baby-Sitters Club: Season 1: Kristy’s Great Idea (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:26:30,00:26:30,IN (India)
Ambika,2021-05-11 14:42:39,00:00:12,Autoplayed: user action: None; ,Season 1 Bonus Video: The Baby-Sitters Club,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,00:00:12,IN (India)
Ambika,2021-05-11 14:41:53,00:00:37,Autoplayed: user action: None; ,Season 1 Trailer: The Healing Powers of Dude,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:37,00:00:37,IN (India)
Ambika,2021-05-11 10:15:43,00:00:07,Autoplayed: user action: None; ,Stranger Things (Trailer 2),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,IN (India)
Ambika,2021-05-11 08:46:17,01:03:16,,Work It,,Netflix Chrome MAC (Cadmium) HTML 5,01:27:49,01:27:49,IN (India)
Ambika,2021-05-11 08:46:03,00:00:12,Autoplayed: user action: None; ,Trailer: Work It,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,00:00:12,IN (India)
Ambika,2021-05-11 08:11:14,00:00:05,Autoplayed: user action: None; ,Trailer: Break,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,00:00:05,IN (India)
Ambika,2021-05-10 17:49:27,01:11:00,,Double Dad,,Netflix Chrome MAC (Cadmium) HTML 5,01:35:38,01:35:38,IN (India)
Ambika,2021-05-10 17:49:03,00:00:12,Autoplayed: user action: None; ,Season 1 Trailer: Floor is Lava,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,00:00:12,IN (India)
Ambika,2021-05-10 17:48:38,00:00:16,Autoplayed: user action: None; ,GO! Vive a tu manera: Season 1_CLIP_MUSIC_3,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:16,00:00:16,IN (India)
Ambika,2021-05-10 17:48:21,00:00:14,Autoplayed: user action: None; ,Trailer: BLACKPINK: Light Up the Sky,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:14,00:00:14,IN (India)
Ambika,2021-05-10 17:47:49,00:00:10,,We Speak Dance: Season 1: Lagos (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:30,00:00:30,IN (India)
Ambika,2021-05-10 17:46:51,00:00:25,Autoplayed: user action: None; ,Back of the Net_hook_02_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:25,00:00:25,IN (India)
Ambika,2021-05-10 17:46:32,00:00:06,Autoplayed: user action: None; ,Center Stage_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:06,00:00:06,IN (India)
Ambika,2021-05-10 17:46:25,00:00:05,Autoplayed: user action: None; ,Honey 2_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,00:00:05,IN (India)
Ambika,2021-05-10 17:45:18,00:00:56,Autoplayed: user action: None; ,ABCD 2_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:57,00:00:57,IN (India)
Ambika,2021-05-10 17:44:45,00:00:30,Autoplayed: user action: None; ,Raising the Bar_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:30,00:00:30,IN (India)
Ambika,2021-05-10 17:44:13,00:00:27,Autoplayed: user action: None; ,Full Out 2: You Got This!_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:27,00:00:27,IN (India)
Ambika,2021-05-10 17:43:44,00:00:13,Autoplayed: user action: None; ,Battle (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:14,00:00:14,IN (India)
Ambika,2021-05-10 17:42:54,00:00:46,Autoplayed: user action: None; ,Step Up_hook_01_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:46,00:00:46,IN (India)
Ambika,2021-05-10 09:02:40,01:04:09,,Feel the Beat,,Netflix Chrome MAC (Cadmium) HTML 5,01:43:31,01:43:31,IN (India)
Ambika,2021-05-10 08:52:48,00:03:29,,Feel the Beat,,Netflix Chrome MAC (Cadmium) HTML 5,00:03:59,Not latest view,IN (India)
Ambika,2021-05-10 08:52:35,00:00:12,Autoplayed: user action: None; ,Trailer: Feel the Beat,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,00:00:12,IN (India)
Ambika,2021-05-10 08:52:06,00:00:08,Autoplayed: user action: None; ,Against All Odds_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:08,00:00:08,IN (India)
Ambika,2021-05-10 08:05:28,00:00:30,,Bridgerton: Season 1: Diamond of the First Water (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:30,Not latest view,IN (India)
Ambika,2021-05-10 08:04:13,00:00:55,Autoplayed: user action: None; ,Julie and the Phantoms: Season 1 - Context Upfront Trailer,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:55,00:00:55,IN (India)
Ambika,2021-05-09 19:03:47,00:01:58,,Julie and the Phantoms: Season 1: Wake Up (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:07:12,00:07:12,IN (India)
Ambika,2021-05-09 19:03:27,00:00:19,Autoplayed: user action: None; ,Julie and the Phantoms: Season 1 - Hook Clip - Bright,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:19,00:00:19,IN (India)
Ambika,2021-05-09 19:03:02,00:00:22,Autoplayed: user action: None; ,Free Rein: Season 2 (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:23,00:00:23,IN (India)
Ambika,2021-05-09 19:02:18,00:00:08,Autoplayed: user action: None; ,Derry Girls: Season 2 (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:08,00:00:08,IN (India)
Ambika,2021-05-09 19:01:56,00:00:15,Autoplayed: user action: None; ,Bonding: Season 1 (Hook Clip),HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:15,00:00:15,IN (India)
Ambika,2021-05-09 18:40:49,00:00:01,,Spinning Out: Season 1: Now Entering Sun Valley (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:01,00:00:01,IN (India)
Ambika,2021-05-09 08:08:50,00:12:27,,The Next Step: Season 6: Piano Man (Episode 26),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:05,00:22:05,IN (India)
Ambika,2021-05-09 07:53:32,00:15:03,,The Next Step: Season 6: And Then There Were Three (Episode 25),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:54,00:21:54,IN (India)
Ambika,2021-05-09 07:40:15,00:12:59,,The Next Step: Season 6: No Shell (Episode 24),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:58,00:21:58,IN (India)
Ambika,2021-05-09 07:25:02,00:15:03,,The Next Step: Season 6: A-Troupe Escape (Episode 23),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:37,00:21:37,IN (India)
Ambika,2021-05-09 07:10:30,00:14:03,,"The Next Step: Season 6: His Girl, Summer (Episode 22)",,Netflix Chrome MAC (Cadmium) HTML 5,00:21:24,00:21:24,IN (India)
Ambika,2021-05-09 06:58:58,00:11:19,,The Next Step: Season 6: Dancing with the Enemy (Episode 21),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:34,00:21:34,IN (India)
Ambika,2021-05-09 06:42:39,00:16:07,,The Next Step: Season 6: Audition Subtraction (Episode 20),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:08,00:22:08,IN (India)
Ambika,2021-05-09 06:22:52,00:19:42,,The Next Step: Season 6: Pas De Don't (Episode 19),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:40,00:21:40,IN (India)
Ambika,2021-05-09 06:22:45,00:00:06,Autoplayed: user action: None; ,Good Doctor_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:06,00:00:06,IN (India)
Ambika,2021-05-09 06:22:35,00:00:01,Autoplayed: user action: User_Interaction; ,Jane The Virgin: Season 1: Chapter One: Pilot (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:08,Not latest view,IN (India)
Ambika,2021-05-08 21:40:30,00:11:09,,The Next Step: Season 6: Little Big Lies (Episode 18),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:57,00:21:57,IN (India)
Ambika,2021-05-08 21:18:45,00:15:07,,The Next Step: Season 6: Contemporary Contempt (Episode 17),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:49,00:21:49,IN (India)
Ambika,2021-05-08 21:05:20,00:13:13,,"The Next Step: Season 6: Less Beauty, More Beast (Episode 16)",,Netflix Chrome MAC (Cadmium) HTML 5,00:21:51,00:21:51,IN (India)
Ambika,2021-05-08 20:47:55,00:17:17,,The Next Step: Season 6: All the Marbles (Episode 15),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:31,00:21:31,IN (India)
Ambika,2021-05-08 20:34:53,00:12:51,,The Next Step: Season 6: Ty'd to You (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:21,00:22:21,IN (India)
Ambika,2021-05-08 20:16:22,00:18:24,,The Next Step: Season 6: Sweet and Salty (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:22,00:21:22,IN (India)
Ambika,2021-05-08 19:47:39,00:17:11,,The Next Step: Season 6: Convention Tension (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:31,00:21:31,IN (India)
Ambika,2021-05-08 19:31:21,00:16:02,,The Next Step: Season 6: Never Been Picked (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:42,00:21:42,IN (India)
Ambika,2021-05-08 19:16:50,00:14:17,,The Next Step: Season 6: Twinkle Toes (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:38,00:21:38,IN (India)
Ambika,2021-05-08 19:04:07,00:12:29,,The Next Step: Season 6: Amy's Prom Has Go it Goin' On (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:32,00:21:32,IN (India)
Ambika,2021-05-08 18:47:03,00:13:44,,The Next Step: Season 6: Mash-up Match-up (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:37,00:21:37,IN (India)
Ambika,2021-05-08 18:28:55,00:17:56,,The Next Step: Season 6: Oh Solo Me-Oh (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:49,00:21:49,IN (India)
Ambika,2021-05-08 18:13:36,00:14:02,,The Next Step: Season 6: Mean Twirls (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:34,00:21:34,IN (India)
Ambika,2021-05-08 17:57:04,00:16:18,,The Next Step: Season 6: Summer Lovin (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:33,00:21:33,IN (India)
